Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
lexea.us.txt, 255, 140, 114, 114
glbr.us.txt, 1745, 748, 908, 908
lcnb.us.txt, 1490, 661, 693, 693
bedu.us.txt, 124, 62, 54, 54
gpc.us.txt, 8726, 4116, 4046, 4046
sti_a.us.txt, 683, 318, 326, 326
xco.us.txt, 2961, 1317, 1551, 1551
ale.us.txt, 3201, 1633, 1530, 1530
nviv.us.txt, 1771, 682, 926, 926
wre.us.txt, 3201, 1694, 1474, 1474
msdi.us.txt, 341, 118, 205, 205
gs_k.us.txt, 890, 406, 450, 450
mtx.us.txt, 3201, 1600, 1587, 1587
nbh.us.txt, 3201, 1555, 1502, 1502
adtn.us.txt, 3201, 1560, 1593, 1593
jpm-ws.us.txt, 1819, 903, 888, 888
bspm.us.txt, 2106, 847, 1090, 1090
cubi.us.txt, 1132, 557, 556, 556
igld.us.txt, 3058, 1491, 1392, 1392
dlr.us.txt, 3201, 1677, 1499, 1499
bco.us.txt, 3201, 1591, 1573, 1573
